CCN REGCESS;CCAA;PROVINCIAS;ÁREA DE SALUD;ZONA BÁSICA DE SALUD;MUNICIPIO;TIPO CENTRO;NOMBRE;DIRECCION;CP;LOCALIDAD;TELEFONO;DEPENDENCIA DE GESTIÓN;MODALIDAD DE GESTIÓN;ACREDITACIÓN DOCENTE POSTGRADUADA
1046000659.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Bellreguard;CENTRO SALUD;BELLREGUARD;RONDA DELS ESPORTS, S/N;46713;BELLREGUARD;962826450;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000450.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Almoines;CONSULTORIO LOCAL;ALMOINES;C/ METGE ANTELO, Nº 10;46723;ALMOINES;962829713;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000367.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Alqueria de la Comtessa, l';CONSULTORIO LOCAL;L´ALQUERÍA DE LA COMTESSA;C/ NOVA, Nº 2;46715;L´ ALQUERÍA DE LA COMTESSA;962829722;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000083.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Bellreguard;CONSULTORIO LOCAL;BELLREGUARD - PLAYA (verano);C/ TRAMUNTANA, S/N;46713;BELLREGUARD;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000047.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Beniarjó;CONSULTORIO LOCAL;BENIARJÓ;AVDA. PAÍS VALENCIÀ, Nº 15;46722;BENIARJÓ;962829703;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046004778.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Daimús;CONSULTORIO LOCAL;DAIMÚS;C/ JOSÉ MORÁN, Nº 2;46710;DAIMÚS;962829790;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000893.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Daimús;CONSULTORIO LOCAL;DAIMÚS - PLAYA;C/ MISTRAL, Nº 3;46710;DAIMÚS;962803162;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001208.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Font d'En Carròs, la;CONSULTORIO LOCAL;LA FONT D´EN CARRÒS;C/ SAN ISIDRO, Nº 10;46717;LA FONT D'EN CARRÒS;962833887;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000337.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Guardamar de la Safor;CONSULTORIO LOCAL;GUARDAMAR DE LA SAFOR;C/ MOLINO, Nº 10;46711;GUARDAMAR DE LA SAFOR;962818851;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000039.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Miramar;CONSULTORIO LOCAL;MIRAMAR;C/ ABADIA, Nº 28;46711;MIRAMAR;96281926;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000477.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Miramar;CONSULTORIO LOCAL;MIRAMAR - PLAYA;AVDA. MEDITERRANEO, S/N;46711;MIRAMAR;962818387;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000359.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Palmera;CONSULTORIO LOCAL;PALMERA;PLAZA DE ESPAÑA, Nº 1;46714;PALMERA;962893481;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000493.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Piles;CONSULTORIO LOCAL;PILES;C/ JOSÉ PEDRÓS, ESQUINA PADRE PONS, NºS/N;46712;PILES;962831926;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000678.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Piles;CONSULTORIO LOCAL;PLAYA PILES (verano);AVDA. PAIS VALENCIA, Nº 4B;46712;PILES;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000357.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Potries;CONSULTORIO LOCAL;POTRÍES;C/ ERMITA, Nº 9;46721;POTRÍES;962800112;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000336.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 01;Rafelcofer;CONSULTORIO LOCAL;RAFELCOFER;C/ LA PAU, Nº 16;46716;RAFELCOFER;962801445;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001365.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Castelló de Rugat;CENTRO SALUD;CASTELLÓ DE RUGAT;CTRA. RAFOL, Nº 2;46841;CASTELLÓ DE RUGAT;962829970;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000627.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Aielo de Rugat;CONSULTORIO LOCAL;AIELO DE RUGAT;C/ ESGLESIA, Nº 22;46842;AIELO DE RUGAT;962897129;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000600.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Beniatjar;CONSULTORIO LOCAL;BENIATJAR;C/ SAN ROC, Nº 19;46844;BENIATJAR;962358150;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002778.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Benicolet;CONSULTORIO LOCAL;BENICOLET;C/ 9 DE OCTUBRE, S/N;46838;BENICOLET;962830120;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002014.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Montitxelvo/Montichelvo;CONSULTORIO LOCAL;MONTICHELVO;C/ PINTOR SOROLLA, Nº 25;46842;MONTICHELVO;962897029;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000015.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Otos;CONSULTORIO LOCAL;OTOS;C/ SANT JOSEP, Nº 6;46844;OTOS;962358235;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002722.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Ráfol de Salem;CONSULTORIO LOCAL;RÁFOL DE SALEM;C/ LA HERMITA, S/N;46843;RÁFOL DE SALEM;962814268;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000014.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Rugat;CONSULTORIO LOCAL;RUGAT;C/ AUSIAS MARCH, Nº 2;46842;RUGAT;962813619;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000500.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Salem;CONSULTORIO LOCAL;SALEM;PLAZA LA PAZ, Nº 1;46843;SALEM;962813220;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000472.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 02;Terrateig;CONSULTORIO LOCAL;TERRATEIG;C/ IGLESIA SAN JUAN BAUTISTA, Nº 6;46842;TERRATEIG;962896051;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000469.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 03;Gandia;CENTRO SALUD;GANDÍA - COREA;C/ BENISSUAI, Nº 22;46701;GANDÍA;962959702;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Obstrético-Ginecología:Enfermería (Matronas), Familia y Comunitaria:Enfermeria
1046000553.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 03;Gandia;CONSULTORIO LOCAL;GANDÍA - RAVAL;C/ DELS PELLERS, Nº 66;46702;GANDÍA;962954820;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000485.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Gandia;CENTRO SALUD;GANDÍA - BENIOPA;AVDA. BENIOPA, Nº 33;46701;GANDÍA;962826400;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000284.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Barx;CONSULTORIO LOCAL;BARX;C/ GANDÍA, Nº 62;46758;BARX;962807398;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000036.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Benirredrà;CONSULTORIO LOCAL;BENIRREDRÁ;C/ LA CREU, Nº 1;46703;BENIRREDRÁ;960917150;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000130.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Gandia;CONSULTORIO LOCAL;GANDÍA - BENIPEIXCAR;C/ SANTS DE LA PEDRA, S/N;46702;GANDIA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003324.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Gandia;CONSULTORIO LOCAL;GANDÍA - CL BENIOPA ;C/ MESTRE MICHAVILA, Nº 1;46702;GANDÍA;962868012;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000338.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 04;Real de Gandia, el;CONSULTORIO LOCAL;REAL DE GANDÍA;CL GERMANIAS, Nº 1;46727;REAL DE GANDÍA;962829760;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000492.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 05;Gandia;CENTRO SALUD;GANDÍA - EL GRAU;C/ LA GOLETA, S/N;46730;GANDÍA;962826302;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046001414.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 05;Xeraco;CONSULTORIO LOCAL;XERACO;C/ CONSELL, Nº 13;46770;XERACO;962892162;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000689.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 05;Xeraco;CONSULTORIO LOCAL;PLAYA XERACO (verano);AVDA. BORRONS, S/N;46770;XERACO;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001364.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 05;Xeresa;CONSULTORIO LOCAL;XERESA;C/ DR. MIGUEL VIVÓ, Nº 19;46790;XERESA;678220006;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000364.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 06;Oliva;CENTRO SALUD;OLIVA;CL DE L'HISTORIADOR BERNARDÍ LLORCA, S/N;46780;OLIVA;962967102;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria, Obstrético-Ginecología:Enfermería (Matronas)
1046000722.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 06;Oliva;CONSULTORIO LOCAL;OLIVA - SANT FRANCESC;CTRA. PEGO, Nº 9;46780;OLIVA;962858020;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000703.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 06;Oliva;CONSULTORIO LOCAL;OLIVA - PLAYA;CL DE L' ANGUILA, S/N;46780;OLIVA;962855069;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001930.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Vilallonga/Villalonga;CENTRO SALUD;VILALLONGA / VILLALONGA;C/ REPRIMALA, Nº 1;46720;VILLALONGA;962829960;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001823.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Ador;CONSULTORIO LOCAL;ADOR;C/ CERVANTES, Nº 25;46724;ADOR;962809004;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000590.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Alfauir;CONSULTORIO LOCAL;ALFAUIR;C/ GANDÍA, Nº 7;46725;ALFAUIR;962835438;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000332.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Almiserà;CONSULTORIO LOCAL;ALMISERA;C/ LEPANTO, Nº 18;46726;ALMISERÀ;962896079;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002021.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Castellonet de la Conquesta;CONSULTORIO LOCAL;CASTELLONET DE LA CONQUESTA;PLAZA PALAU, Nº 1;46726;CASTELLONET;962887028;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002960.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Llocnou de Sant Jeroni;CONSULTORIO LOCAL;LLOCNOU DE SANT JERONI;C/ MONESTIR DE COTALBA, Nº 1;46668;LLOCNOU DE SANT JERONI;962896307;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000581.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Palma de Gandía;CONSULTORIO LOCAL;PALMA DE GANDÍA;C/ MIGUEL MALONDA, Nº 1;46724;PALMA DE GANDÍA;962808708;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003375.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 07;Ròtova;CONSULTORIO LOCAL;RÓTOVA;C/ JAUME I, Nº 84;46725;RÓTOVA;962957128;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002973.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 08;Tavernes de la Valldigna;CENTRO SALUD;TAVERNES DE LA VALLDIGNA;PLAZA DEL PADRO COMARCAL, S/N;46760;TAVERNES DE LA VALLDIGNA;962826350;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000341.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 08;Benifairó de la Valldigna;CONSULTORIO LOCAL;BENIFAIRÓ DE LA VALLDIGNA;C/ DOCTOR FLEMING, Nº 2;46791;BENIFAIRÓ DE LA VALLDIGNA;962810487;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000343.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 08;Simat de la Valldigna;CONSULTORIO LOCAL;SIMAT DE LA VALLDIGNA;PLAZA RAMIRO CALATAYUD, Nº 5;46750;SIMAT DE LA VALLDIGNA;962811828;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000679.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE GANDÍA;D - 12 ZB - 08;Tavernes de la Valldigna;CONSULTORIO LOCAL;TAVERNES DE LA VALLDIGNA PLAYA;C/ SANTA MARÍA, S/N;46760;TAVERNES DE LA VALLDIGNA;962885174;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001554.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Alberic;CENTRO SALUD;ALBERIC;C/ ANTONIO LLORET, Nº 60;46260;ALBERIC;962469200;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000503.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Antella;CONSULTORIO LOCAL;ANTELLA;C/ DAMIA CRUA, Nº 10;46266;ANTELLA;962458090;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000377.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Benimuslem;CONSULTORIO LOCAL;BENIMUSLEM;C/ DIPUTACIÓN, Nº 16;46611;BENIMUSLEM;962469280;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000490.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Gavarda;CONSULTORIO LOCAL;GAVARDA;C/ CALLE 3, Nº 1;46267;GAVARDA;962469290;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000588.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Massalavés;CONSULTORIO LOCAL;MASSALAVÉS;C/ REYES CATÓLICOS, Nº 23;46292;MASALAVÉS;962469670;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000277.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 01;Tous;CONSULTORIO LOCAL;TOUS;CL SANTA BÁRBARA, S/N;46269;TOUS;962469690;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000574.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 02;Alzira;CENTRO SALUD;ALZIRA I;C/ LA PAZ, S/N;46600;ALZIRA;962469600;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000741.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 02;Alzira;CENTRO SALUD;C.S.I. ALZIRA II;C/ HORT DELS FRARES ESQUINA FRANCESC ARBONA, Nº 9;46600;ALZIRA;962469360;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Geriátrica:Enfermería, Geriátrica:Medicina, Familia y Comunitaria:Enfermeria
;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 02;Alzira;CONSULTORIO LOCAL;LA BARRACA D'AIGÜES VIVES;C/ FONT DE LA FALZIA, Nº 5;46600;LA BARRACA D'AIGÜES VIVES;962469270;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000545.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 03;Corbera;CONSULTORIO LOCAL;CORBERA;CL CALVARIO, Nº 11;46612;CORBERA;962469730;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001466.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 03;Llaurí;CONSULTORIO LOCAL;LLAURÍ;CL SAN VICENTE, S/N;46613;LLAURÍ;962469700;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001564.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 04;Guadassuar;CENTRO SALUD;GUADASSUAR;C/ GRAN VÍA, Nº 81;46610;GUADASSUAR;962469740;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000398.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 04;Alcúdia, l';CENTRO SALUD;L'ALCÚDIA;C/ ESQUINA BOLLONE CON MAGUNCIA, NºS/N;46250;L'ALCÚDIA;962980220;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000705.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 05;Algemesí;CENTRO SALUD;ALGEMESÍ;CRUCE SANTA TERESA CON POLINYÀ, S/N;46680;ALGEMESÍ;962469220;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000482.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 05;Algemesí;CONSULTORIO LOCAL;ALGEMESÍ (PARQUE);PARQUE SALVADOR CASTELLS, Nº 6;46680;ALGEMESÍ;962469760;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001808.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 05;Albalat de la Ribera;CONSULTORIO LOCAL;ALBALAT DE LA RIBERA;C/ SEQUIA, S/N;46687;ALBALAT DE LA RIBERA;962469710;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000557.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 06;Alginet;CENTRO SALUD;ALGINET;CRUCE DE MAESTRO SERRANO - CL MAYOR, Nº 77;46230;ALGINET;961719170;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001437.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 07;Benifaió;CENTRO SALUD;C.S.I. BENIFAIÓ;CR ALMUSAFES, Nº 11;46450;BENIFAIÓ;961784111;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Obstrético-Ginecología:Enfermería (Matronas), Familia y Comunitaria:Enfermeria
1046001760.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 07;Almussafes;CENTRO SALUD;ALMUSSAFES;C/ ATARAZANAS, S/N;46440;ALMUSSAFES;961719190;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 07;Sollana;CONSULTORIO LOCAL;SOLLANA EL ROMANÍ;CL MOLI, S/N;46430;EL ROMANÍ;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003215.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 07;Sollana;CONSULTORIO LOCAL;SOLLANA;PLAZA JOAN FUSTER, Nº 3;46430;SOLLANA;961719380;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000380.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 08;Carcaixent;CENTRO SALUD;CARCAIXENT;C/ BAGNOLS SUR CEZE, S/N;46740;CARCAIXENT;962469245;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046001174.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 09;Carlet;CENTRO SALUD;C.S.I. CARLET;CM SAN BERNARDO, S/N;46240;CARLET;962980240;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Geriátrica:Enfermería, Geriátrica:Medicina, Familia y Comunitaria:Enfermeria
